location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
"Atlanta, GA",Has description,Url,1591765,1862,2118,72529,1655,TRUE,36715,en,FALSE,FALSE,FALSE,0
"London, England",Has description,Url,1830,2002,57,55329,197,FALSE,535,en,TRUE,FALSE,FALSE,0
"CA, USA",Has description,NULL,2740,2000,59,2102,2699,FALSE,9469,en,FALSE,FALSE,TRUE,0
NULL,No descrition,Url,23763283,81,29416,75300,14,TRUE,56274,en,FALSE,FALSE,FALSE,0
"Brooklyn, New York",Has description,Url,2632,730,106,7320,15604,TRUE,5130,en,FALSE,FALSE,TRUE,0
Where the Cash At,Has description,Url,3954261,907,12927,19182,185,TRUE,16589,en,FALSE,FALSE,FALSE,0
Lisbon/Vienna,Has description,Url,613,169,10,45522,122,FALSE,71,it,FALSE,FALSE,FALSE,0
 San Francisco,Has description,Url,5336,132,36,8164,8362,TRUE,2289,en,FALSE,FALSE,FALSE,0
...right behind you. ,Has description,Url,139867,1027,2042,25235,6711,TRUE,10958,en,FALSE,FALSE,FALSE,0
"Leicester, England",Has description,No url,101905,750,280,82500,1468,TRUE,3714,en,TRUE,FALSE,FALSE,0
"Palo Alto, CA",Has description,No url,1337,539,76,63397,264,TRUE,259,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,Url,36,445,1,10980,12,FALSE,37,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,Url,11473,1659,891,780,1321,TRUE,5239,en,FALSE,FALSE,FALSE,0
Bellevue/WA & San Francisco/CA,Has description,Url,1193,2268,43,18120,1437,FALSE,2991,en,FALSE,FALSE,FALSE,0
"Los Angeles, CA",Has description,Url,1191689,102,4258,6473,361,TRUE,2568,en,FALSE,FALSE,FALSE,0
I like to move around a lot,Has description,Url,1761958,1328,3109,11026,3832,TRUE,26740,en,FALSE,FALSE,FALSE,0
"Redwood City, CA",Has description,Url,289,124,32,23058,2524,FALSE,2770,en,TRUE,FALSE,FALSE,0
NULL,Has description,No url,115,154,1,80700,4,FALSE,4158,en,FALSE,FALSE,FALSE,0
"Miami, Fla.",Has description,Url,104765,7128,6189,75742,3256,TRUE,13703,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,581275,1671,7462,68565,399,TRUE,54262,en,FALSE,FALSE,FALSE,0
Hyderabad ,Has description,No url,16,19,0,20271,6,FALSE,37,en,FALSE,FALSE,FALSE,0
"iPhone: 34.085579,-118.397949",Has description,Url,14732,491,225,25282,1167,TRUE,5376,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,120,173,0,68460,99,FALSE,14668,en,FALSE,FALSE,FALSE,0
_______,Has description,Url,16845,10,113,21603,0,FALSE,446,ja,FALSE,FALSE,FALSE,0
Boston,Has description,No url,118242,429,2996,47741,2752,TRUE,5329,en,FALSE,FALSE,FALSE,0
Somewhere over the Rainbow,Has description,Url,7941334,337,22762,75600,73,TRUE,13696,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,7784893,478,7394,42360,31,TRUE,3666,pt,FALSE,FALSE,FALSE,0
"Vishakhapatnam, India",Has description,Url,1818,3727,5,62640,142,FALSE,978,en,FALSE,FALSE,TRUE,0
NULL,No descrition,No url,24,227,0,51135,25,FALSE,13,en,FALSE,FALSE,FALSE,0
"Newark, NJ",Has description,No url,2671727,92031,14909,52876,100,TRUE,58530,en,FALSE,FALSE,FALSE,0
"Beverly Hills, Ca",Has description,Url,293227,745,1345,5643,826,FALSE,10289,en,FALSE,FALSE,FALSE,0
"Lancaster, PA",Has description,Url,119,165,5,52822,22,FALSE,115,en,FALSE,FALSE,FALSE,0
Arrakis ,Has description,Url,18747,1284,422,82440,2148,FALSE,675,en,TRUE,FALSE,FALSE,0
"New York, USA",Has description,NULL,122,821,0,76704,3,FALSE,16,en,TRUE,FALSE,NULL,0
NULL,Has description,No url,221,1056,5,59760,14344,FALSE,3394,en,FALSE,FALSE,TRUE,0
NULL,Has description,No url,91,80,1,75300,9,FALSE,13524,en,FALSE,FALSE,FALSE,0
"Hudson Valley, NY",Has description,Url,987,244,90,16602,2090,FALSE,13859,en,FALSE,FALSE,FALSE,0
India ,Has description,No url,5654090,1020,10484,74196,10588,TRUE,107432,en,FALSE,FALSE,FALSE,0
Manhattanland,Has description,Url,26243562,90,60822,57288,177,TRUE,2650,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,6,9,0,21060,0,FALSE,9,en,TRUE,TRUE,FALSE,0
"Palmerton, PA",Has description,Url,11600,1271,253,59471,5573,TRUE,5832,en,FALSE,FALSE,TRUE,0
"Mountain View, CA",Has description,Url,2016,67,56,20506,86,FALSE,24,en,TRUE,FALSE,FALSE,0
Brazil,Has description,No url,24244,24852,742,54540,26,FALSE,1568,pt,FALSE,FALSE,FALSE,0
New York City,Has description,Url,177335,1609,4538,29723,4609,TRUE,12818,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,Url,3119501,10296,11444,5522,4007,TRUE,10888,en,FALSE,FALSE,TRUE,0
Somewhere Warm,Has description,Url,318163,759,1961,31873,125,TRUE,22964,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,15,153,0,5625,1375,FALSE,29,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,13445608,202,42817,9140,3983,TRUE,7784,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,147,875,2,77640,341,FALSE,296,en,FALSE,FALSE,FALSE,0
"New York, USA",Has description,Url,49,1156,0,660,43,FALSE,7,en,TRUE,FALSE,TRUE,0
‰Âà•ü Order Beyond ADHD ‰Âà•ü,Has description,Url,437194,389732,3229,72480,22862,TRUE,19312,en,FALSE,FALSE,TRUE,0
Minneapolis,Has description,Url,16079,1884,19,55080,1619,FALSE,5502,en,FALSE,FALSE,TRUE,0
NULL,No descrition,No url,146,932,0,75720,3,FALSE,9,en,FALSE,FALSE,FALSE,0
"Campinas,SP",Has description,No url,14,28,0,57900,0,FALSE,52,en,FALSE,FALSE,FALSE,0
"Los Angeles, CA",Has description,No url,3848,1234,382,84812,41,TRUE,31379,en,FALSE,FALSE,FALSE,0
"Washington, D.C.",Has description,Url,16036429,8,11251,82440,0,TRUE,310,en,TRUE,FALSE,FALSE,0
"Ottawa, Ontario",Has description,No url,31,88,1,56520,244,FALSE,184,en,TRUE,FALSE,FALSE,0
"Syracuse, NY",Has description,No url,173,335,1,66527,17,FALSE,242,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,358,177,9,76860,1941,FALSE,3246,en,TRUE,FALSE,FALSE,0
"Washington, DC",Has description,Url,3917025,401,19708,54165,15,TRUE,47384,en,FALSE,FALSE,FALSE,0
Brazil,No descrition,No url,31,39,2,720,94,FALSE,1856,pt,FALSE,FALSE,FALSE,0
Worldwide,Has description,Url,66368,636,838,63985,338,TRUE,1976,en,FALSE,FALSE,FALSE,0
Washington D.C.,Has description,Url,158317,283,1088,7380,9,TRUE,1372,en,FALSE,FALSE,TRUE,0
NULL,No descrition,No url,4,29,0,13200,2,FALSE,109,pt,TRUE,FALSE,FALSE,0
Malaysia,Has description,Url,177,608,2,48711,98,FALSE,191,en,FALSE,FALSE,NULL,0
brooklyn nyc,Has description,Url,2370,1394,106,14040,13440,FALSE,8528,en,FALSE,FALSE,FALSE,0
United States,Has description,No url,4047,4042,6,66420,23,FALSE,3155,en,TRUE,FALSE,FALSE,0
We Are Everywhere.,Has description,No url,680,36,79,82680,6,FALSE,7068,en,TRUE,FALSE,FALSE,0
SF/DET/NYC ,Has description,Url,14347,543,458,70612,17549,FALSE,7018,en,TRUE,FALSE,FALSE,0
shadowhunters academy,Has description,Url,1422,2075,7,82140,4953,FALSE,31699,en,FALSE,FALSE,TRUE,0
SNAPCHAT: JaredLeto,Has description,Url,3500781,92,18455,70851,6003,TRUE,26110,en,FALSE,FALSE,FALSE,0
OG New Yorker ,Has description,Url,681,1988,43,48420,1332,FALSE,8826,en,FALSE,FALSE,FALSE,0
"NYC, SF, Chicago, Seattle",Has description,Url,3875,1256,399,49920,1428,FALSE,5375,en,FALSE,FALSE,FALSE,0
"San Francisco, CA",Has description,Url,638899,29303,5888,76120,554,TRUE,9588,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,4487539,2383,43169,85998,436,TRUE,5887,en,FALSE,FALSE,FALSE,0
"Washington, D.C.",Has description,No url,1951,125,57,79740,10,FALSE,170,en,TRUE,FALSE,FALSE,0
india,No descrition,No url,86,228,0,14520,2,FALSE,15,en,TRUE,FALSE,TRUE,0
NULL,Has description,Url,747212,4206,6562,1469,209,TRUE,18438,en,FALSE,FALSE,FALSE,0
the long and winding road...,Has description,Url,33451,130,836,18882,124,TRUE,2023,en,FALSE,FALSE,FALSE,0
"Sydney, New South Wales",Has description,Url,48,13,0,54300,0,FALSE,10,en,FALSE,FALSE,FALSE,0
Vegas,Has description,No url,45663,285,1423,6789,5961,TRUE,18715,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,96,241,2,69240,600,FALSE,527,en,FALSE,FALSE,FALSE,0
"London, England",Has description,Url,13,88,1,2220,6,FALSE,10,zh-CN,TRUE,FALSE,FALSE,0
NULL,Has description,Url,2028,951,15,68700,57,TRUE,3284,pt,FALSE,FALSE,FALSE,0
NULL,Has description,Url,968882,364,9457,59262,80,TRUE,65697,en,TRUE,FALSE,FALSE,0
"Wellington, New Zealand",Has description,Url,3877,379,212,22286,7220,FALSE,4348,en,FALSE,FALSE,FALSE,0
Los Angeles ,Has description,Url,195974,949,1781,86086,1945,TRUE,6786,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,No url,1382376,2286,9823,77783,17873,TRUE,23113,en,FALSE,FALSE,FALSE,0
SOMEWHERE DRANKIN!! ,Has description,Url,1030609,4200,5333,9687,746,TRUE,18369,en,FALSE,FALSE,TRUE,0
NULL,Has description,Url,36,119,0,79260,1,FALSE,76,pt,FALSE,FALSE,FALSE,0
DC,Has description,Url,12036,1277,677,14580,41387,TRUE,40779,en,FALSE,FALSE,FALSE,0
"Fort Hamilton, Brooklyn",Has description,No url,40,98,0,30120,0,FALSE,18,en,TRUE,FALSE,TRUE,0
Brasil,Has description,Url,152,241,2,71880,138,FALSE,9795,en,FALSE,FALSE,FALSE,0
FILLIE.,No descrition,Url,121,255,1,11100,0,FALSE,83,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,16,81,0,49528,0,FALSE,1,it,FALSE,FALSE,NULL,0
NULL,No descrition,No url,193,268,0,20340,139,FALSE,4714,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,9,38,0,13140,0,FALSE,12,en,TRUE,TRUE,FALSE,0
"Calabasas, CA",Has description,Url,887384,343,5325,21473,1032,TRUE,52594,en,FALSE,FALSE,FALSE,0
NULL,Has description,NULL,10943449,501,23938,78849,186,TRUE,547,es,FALSE,FALSE,FALSE,0
Brazil,Has description,No url,206,486,5,8760,2576,FALSE,1696,pt,FALSE,FALSE,FALSE,0
Chappaqua NY,Has description,Url,1645,48,147,54354,1,TRUE,64,en,FALSE,FALSE,FALSE,0
Oklahoma City,Has description,Url,4119379,698,8561,14366,29,TRUE,5551,en,FALSE,FALSE,FALSE,0
Víçrzea nova,Has description,Url,443,770,0,25320,2,FALSE,237,pt,FALSE,FALSE,FALSE,0
Europa,Has description,No url,53162,9697,1492,49020,13935,FALSE,29466,es,TRUE,FALSE,FALSE,0
"Lagos, Nigeria",Has description,No url,321,420,4,83100,22,FALSE,411,en,FALSE,FALSE,TRUE,0
"New York, NY",Has description,Url,89537,7950,6038,47460,10897,TRUE,55289,en,FALSE,FALSE,TRUE,0
San Francisco | Paris ,Has description,Url,118101,995,2280,66000,31928,TRUE,24564,en,FALSE,FALSE,TRUE,0
California,Has description,Url,144137,1,3753,59905,1,TRUE,377,en,FALSE,FALSE,FALSE,0
Balmain,No descrition,No url,15,53,0,16380,396,FALSE,279,en,TRUE,FALSE,FALSE,0
France/USA,Has description,No url,2077766,113,5359,56422,74,TRUE,2274,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,31289,167,660,79242,1002,TRUE,980,en,FALSE,FALSE,FALSE,0
"ÌÏT: 33.949403,-118.398831",Has description,Url,1219685,608,7976,53427,53,TRUE,111113,en,FALSE,FALSE,FALSE,0
The Art World,Has description,No url,912,1167,56,60720,3953,FALSE,23127,en,FALSE,FALSE,FALSE,0
"Mumbai, India",Has description,No url,533222,3,3522,33360,0,FALSE,790,en,FALSE,FALSE,FALSE,0
Brazil,Has description,No url,20,126,0,86160,3,FALSE,86,pt,FALSE,FALSE,FALSE,0
"Los Angeles, CA",Has description,Url,9905,15,356,62535,24,FALSE,57,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,6965816,235,12716,83270,15,TRUE,697,en,FALSE,FALSE,FALSE,0
Abu Dhabi,Has description,No url,5927,991,100,20220,7978,FALSE,91535,en,FALSE,FALSE,FALSE,0
"Los Angeles, CA",Has description,NULL,53272,433,208,21108,35444,TRUE,3840,en,FALSE,FALSE,TRUE,0
NULL,Has description,No url,193168,0,2524,81516,0,TRUE,96,en,TRUE,FALSE,FALSE,0
Norway,Has description,Url,22212,226,0,79661,3,TRUE,4457,en,FALSE,FALSE,FALSE,0
"Los Angeles, CA",Has description,Url,17194019,143,36881,79453,40,TRUE,853,en,FALSE,FALSE,FALSE,0
LA/NY,Has description,Url,2198503,178,20259,85002,10,TRUE,2025,en,FALSE,FALSE,FALSE,0
"Washington, DC",Has description,Url,7467659,13,19386,72781,0,TRUE,774,en,FALSE,FALSE,TRUE,0
"Mumbai, India",Has description,Url,7867058,189,1987,37140,122,TRUE,6639,en,FALSE,FALSE,FALSE,0
Washington,Has description,Url,33147,1220,1216,86160,3529,TRUE,10893,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,423831,739,232,73079,2305,TRUE,4703,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,11530,448,282,50633,122,TRUE,546,en,TRUE,FALSE,FALSE,0
"London, UK",Has description,Url,30220786,3,126490,52920,0,TRUE,31444,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,32463,0,795,24720,54,FALSE,264,zh-cn,FALSE,FALSE,TRUE,0
"Campinas, Brasil.",Has description,No url,232,238,3,65220,2721,FALSE,33238,en,FALSE,FALSE,FALSE,0
"Bay Area, Milky Way",Has description,Url,397,684,3,6120,5430,FALSE,5649,en,TRUE,FALSE,FALSE,0
Sydney,Has description,Url,73,116,1,43200,12,FALSE,288,en,TRUE,FALSE,FALSE,0
"Dubai, UAE",Has description,Url,7614166,62,10958,38926,0,TRUE,4630,en,FALSE,FALSE,FALSE,0
From Wales to sunny Los Angeles,Has description,Url,8217,2927,368,76572,756,TRUE,1396,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,489055,741,1221,66840,53,FALSE,17634,en,FALSE,FALSE,FALSE,0
L.A. / Brooklyn ,Has description,Url,1155105,6540,2358,74091,1795,TRUE,14188,en,FALSE,FALSE,FALSE,0
"500 West 120 St New York, NY ",Has description,Url,4797,1859,443,61440,1402,FALSE,3571,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,Url,1780,820,55,540,587,FALSE,1827,en,FALSE,FALSE,FALSE,0
"Las Vegas, NV",Has description,Url,31364,976,1426,26015,99,TRUE,3041,en,FALSE,FALSE,FALSE,0
"Vancouver, British Columbia",Has description,Url,174,347,2,46920,50,FALSE,534,en,TRUE,FALSE,FALSE,0
"Gandhinagar, India",Has description,No url,63,103,0,51660,2,FALSE,81,en,FALSE,FALSE,FALSE,0
Twitterspace,Has description,Url,374,3,18,40800,0,FALSE,6426,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,Url,1451736,455,13978,29870,11580,TRUE,15000,en,FALSE,FALSE,FALSE,0
"Eugene, OR",Has description,NULL,65,248,1,55426,149,FALSE,106,en,TRUE,FALSE,NULL,0
Worldwide,Has description,Url,416318,567,173,76800,8652,TRUE,4551,en,FALSE,FALSE,FALSE,0
brasil,No descrition,No url,5,11,0,85320,0,FALSE,0,en,TRUE,FALSE,FALSE,0
SEOUL,Has description,Url,301788,46,2199,21835,0,TRUE,177,ko,TRUE,FALSE,FALSE,0
"England, United Kingdom",Has description,Url,863,743,12,71580,579,FALSE,1090,en-gb,FALSE,FALSE,TRUE,0
"campinas, Brasil",No descrition,No url,67,222,0,44760,0,FALSE,105,en,FALSE,FALSE,FALSE,0
New York City,Has description,Url,467278,5278,12007,67302,161887,TRUE,131869,en,FALSE,FALSE,FALSE,0
California,Has description,Url,1617508,326,8249,69189,788,TRUE,17816,en,FALSE,FALSE,FALSE,0
wherever the squirrels are.,Has description,Url,2838072,261,7044,74456,27,TRUE,15473,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,11,86,0,24960,14,FALSE,12,en,TRUE,FALSE,FALSE,0
"San Francisco, CA",Has description,Url,1696767,350,16478,11704,167,TRUE,1362,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,5299213,72,7392,62760,698,TRUE,2725,en,FALSE,FALSE,FALSE,0
Î„__å,Has description,No url,3165,4879,31,17220,615,FALSE,25509,en,TRUE,FALSE,FALSE,0
Brazil,Has description,Url,314,272,4,5100,2068,FALSE,4439,pt,FALSE,FALSE,FALSE,0
"Beavercreek, Ohio",Has description,Url,5766,333,565,69097,0,TRUE,358,en,FALSE,FALSE,FALSE,0
laredo tx,No descrition,No url,13,47,0,14309,0,FALSE,2,en,FALSE,FALSE,FALSE,0
"Ponta Grossa, Paraníç",Has description,No url,136,300,5,82620,95,FALSE,1748,es,FALSE,FALSE,FALSE,0
"Los Angeles, CA",Has description,Url,2944752,555,32524,82680,32759,TRUE,30143,en,FALSE,FALSE,TRUE,0
Copenhagen,Has description,Url,259698,150,3311,18714,8,TRUE,2571,en,FALSE,FALSE,FALSE,0
NOLA adjacent ,Has description,No url,301,285,7,7500,1326,FALSE,3379,en,FALSE,FALSE,FALSE,0
"Easley, SC",Has description,No url,85,254,0,54300,159,FALSE,431,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,Url,346848,2306,5430,80099,2419,TRUE,16244,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,8,170,0,70800,1538,FALSE,14,en,TRUE,FALSE,FALSE,0
"Bengaluru, India",Has description,Url,482,661,33,75420,570,FALSE,756,en,FALSE,FALSE,TRUE,0
Los Angeles,Has description,Url,398626,1141,2199,43181,2348,TRUE,39023,en,FALSE,FALSE,TRUE,0
carnegie mellon university,Has description,Url,3221,868,273,42335,26430,FALSE,17725,en,FALSE,FALSE,FALSE,0
new delhi,Has description,No url,165,993,2,73387,82,FALSE,131,en,TRUE,FALSE,TRUE,0
NULL,No descrition,No url,324,340,4,78600,1051,FALSE,273,en,FALSE,FALSE,FALSE,0
The wilds of Connecticut ,Has description,Url,2072685,636,19799,80115,12477,TRUE,65353,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,506,257,4,81540,1863,FALSE,34250,en,FALSE,FALSE,FALSE,0
"Hollywood, CA",Has description,Url,2676782,224,15949,25798,645,TRUE,4278,en,FALSE,FALSE,FALSE,0
nowhere,Has description,No url,994,4663,31,60180,16205,FALSE,6836,es,FALSE,FALSE,FALSE,0
NULL,Has description,Url,590265,440,4305,78953,451,TRUE,3698,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,32,79,0,6840,0,FALSE,493,en,FALSE,FALSE,FALSE,0
"Brooklyn, NY",No descrition,No url,507,1655,10,74520,2835,FALSE,3053,en,FALSE,FALSE,TRUE,0
New York,Has description,No url,369,783,19,8280,161,FALSE,875,en,TRUE,FALSE,FALSE,0
"Stanford, CA",Has description,Url,493450,509,6483,4016,51,TRUE,15252,en,FALSE,FALSE,FALSE,0
On Tour,Has description,Url,45736,1,1739,21618,1,FALSE,18,en,TRUE,FALSE,FALSE,0
Maryland,Has description,NULL,29606,28121,343,77382,15310,FALSE,741849,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,259,991,0,75480,0,FALSE,0,en,TRUE,FALSE,FALSE,0
Dublin,Has description,No url,947,1587,34,69780,5482,FALSE,23747,en,TRUE,FALSE,FALSE,0
In a world of my own,Has description,Url,28474,970,275,59865,18,TRUE,9767,en,FALSE,FALSE,FALSE,0
"0,0,1",Has description,Url,521,473,19,13140,78,FALSE,2377,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,91,78,1,80100,261,FALSE,742,pt,FALSE,FALSE,FALSE,0
NULL,Has description,Url,21552,661,473,57000,8249,FALSE,4166,en,FALSE,FALSE,FALSE,0
monachopsis,Has description,No url,323,983,2,15540,1900,FALSE,4537,en,FALSE,FALSE,TRUE,0
"Penrith, Australia",Has description,Url,24,188,4,7140,52,FALSE,139,en,TRUE,FALSE,TRUE,0
here on earth,Has description,No url,11443,227,293,44606,1128,FALSE,794,en,TRUE,FALSE,FALSE,0
"Brooklyn, NY",Has description,Url,73,265,2,56820,43,FALSE,237,en,FALSE,FALSE,FALSE,0
NULL,No descrition,NULL,45,126,0,68031,1024,FALSE,85,en,TRUE,FALSE,NULL,0
Twitterspace,Has description,Url,240,2,13,58980,0,FALSE,3622,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,83720371,244,122731,36654,2103,TRUE,4161,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,32,1589,0,30240,0,FALSE,2,en,TRUE,FALSE,FALSE,0
PAULINIA,Has description,No url,9548,4779,185,3600,29,FALSE,1931,pt,FALSE,FALSE,FALSE,0
NULL,No descrition,Url,7973,6,450,69539,1,TRUE,702,en,FALSE,FALSE,FALSE,0
Shanghai,Has description,Url,39,174,2,58740,7,FALSE,33,zh-cn,FALSE,FALSE,FALSE,0
"Austin, Texas",Has description,Url,1145,1005,110,6180,1614,FALSE,6848,en,FALSE,FALSE,FALSE,0
Brasil,No descrition,No url,253,168,2,2640,9844,FALSE,12884,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,290004,101,613,71201,207,TRUE,392,en,TRUE,FALSE,FALSE,0
"Washington, DC",Has description,Url,13393,994,735,75944,4163,TRUE,6454,en,FALSE,FALSE,TRUE,0
NULL,Has description,Url,809524,185,7290,79378,250,TRUE,22610,en,FALSE,FALSE,FALSE,0
"US: -9.815635,-35.873937",Has description,Url,968219,1348,1856,56955,1320,TRUE,31719,pt,FALSE,FALSE,FALSE,0
"Chicago, Illinois",Has description,Url,381,197,33,67860,2822,FALSE,3064,fr,FALSE,FALSE,FALSE,0
Bogotíç,Has description,No url,139,742,0,4720,119,FALSE,329,en,FALSE,FALSE,FALSE,0
BEIJING,Has description,Url,378,207,9,58860,33,FALSE,451,en,TRUE,FALSE,FALSE,0
Just behind your right ear,Has description,Url,2381045,78,7850,40596,25,TRUE,13979,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,756810,286,4175,21113,430,TRUE,897,en,FALSE,FALSE,FALSE,0
London,No descrition,Url,130177,380,3206,39985,733,TRUE,3466,en,FALSE,FALSE,FALSE,0
India,Has description,Url,27878790,1688,20383,62280,0,TRUE,14354,en,FALSE,FALSE,TRUE,0
NULL,Has description,No url,2143,661,45,56460,3322,FALSE,13160,en,FALSE,FALSE,FALSE,0
"±±_©, …_È»éèÌ–__¼ê_œ",Has description,NULL,12,110,0,81391,1,FALSE,10,en,TRUE,FALSE,NULL,0
Puerto Rico / Argentina ,Has description,Url,5698734,1417,23167,21718,68,TRUE,25791,en,FALSE,FALSE,FALSE,0
Canada,Has description,Url,99465,958,2435,28678,352,TRUE,3422,en,FALSE,FALSE,TRUE,0
"Los Angeles, CA",Has description,Url,1985,1941,138,29340,11191,TRUE,9367,en,FALSE,FALSE,TRUE,0
"Savannah, Georgia",Has description,Url,1437839,334,10299,43744,123,TRUE,6637,en,FALSE,FALSE,FALSE,0
New York City,Has description,Url,1175,1988,38,58873,340,FALSE,641,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,947282,80,1962,61860,19,TRUE,340,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,57,202,2,52000,8,FALSE,30,en,FALSE,FALSE,FALSE,0
Brooklyn,Has description,Url,64,90,2,73160,322,FALSE,226,en,TRUE,FALSE,FALSE,0
"Toronto, Ontario",Has description,No url,325,484,2,64299,4,FALSE,358,en,FALSE,FALSE,TRUE,0
New York City,Has description,No url,303837,44,1662,53349,6,TRUE,295,en,FALSE,FALSE,FALSE,0
Toronto/Vancouver,Has description,Url,687819,289,5197,48159,4662,TRUE,16654,en,FALSE,FALSE,FALSE,0
"ÌÏT: 18.986431,72.823769",Has description,Url,14896759,78,22872,27720,38,TRUE,1361,en,TRUE,FALSE,FALSE,0
"Los Angeles, CA",Has description,Url,15770327,546,40094,71709,636,TRUE,12438,en,FALSE,FALSE,FALSE,0
"Hot Springs, Arkansas  71901",Has description,Url,1434,4374,39,13320,24,FALSE,61024,en,FALSE,FALSE,TRUE,0
"Austin, TX",Has description,Url,5904,5767,94,67860,5044,FALSE,381,en,FALSE,FALSE,TRUE,0
Seattle,No descrition,Url,349930,845,4885,63024,70,TRUE,20775,en,TRUE,FALSE,FALSE,0
philadelphia,No descrition,No url,227,375,3,67412,94,FALSE,209,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,83078,368,1506,65433,10,TRUE,7708,en,FALSE,FALSE,FALSE,0
"Minnesota, USA",No descrition,NULL,13,25,0,3858,7,FALSE,0,en,FALSE,FALSE,NULL,0
"Tbilisi,Georgia",Has description,Url,250,410,4,66900,3650,FALSE,837,en,FALSE,FALSE,TRUE,0
NULL,No descrition,Url,513333,243,3857,66477,48,TRUE,1707,en,FALSE,FALSE,FALSE,0
"New York, USA",Has description,No url,91,159,0,25620,74,FALSE,80,en,TRUE,FALSE,TRUE,0
"Nashville, TN",Has description,Url,140359,119,805,31759,6255,TRUE,4943,en,FALSE,FALSE,FALSE,0
"Scottsdale, AZ",Has description,Url,5458,4382,351,16807,27939,FALSE,6819,en,FALSE,FALSE,NULL,0
